"hasTarget","casNumber","ecNumber","label_en","CLP_Aanwezig","SVHC_Aanwezig","Restrict_Aanwezig","POP_Aanwezig","OSPAR_Aanwezig","WFD_Aanwezig","Gewas_Aanwezig","Biociden_Aanwezig","pubchem"
"sommatie_stoffen:94891-43-7","94891-43-7","305-644-9","Nickel, [29H,31H-phthalocyaninato(2-)-N29,N30,N31,N32]-, chlorosulfonyl derivs., reaction products with 2-[(4-aminophenyl)sulfonyl]ethyl hydrogen sulfate monosodium salt, sodium salts","0","0","1","0","0","1","0","0",""
"sommatie_stoffen:95009-23-7","95009-23-7","305-750-5","Low boiling point naphtha - unspecified|Distillates (petroleum), steam-cracked, C8-12 fraction, polymd., distn. lights|[A complex combination of hydrocarbons obtained by distillation of the polymerized C8 through C12 fract","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:95046-47-2","95046-47-2","305-835-7","Spinels, cobalt nickel zinc grey","0","0","1","0","0","1","0","0",""
"sommatie_stoffen:95370-51-7","95370-51-7","305-913-0","Carbamic acid, [2-(sulfothio)ethyl]-, C-(γ-ω-perfluoro-C6-9-alkyl) esters, monosodium salts","0","0","0","1","0","0","0","0",""
"sommatie_stoffen:95371-04-3","95371-04-3","305-971-7","Baseoil - unspecified|Hydrocarbons, C13-30, arom.-rich, solvent-extd. naphthenic distillate","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:95371-05-4","95371-05-4","305-972-2","Baseoil - unspecified|Hydrocarbons, C16-32, arom. rich, solvent-extd. naphthenic distillate","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:95371-07-6","95371-07-6","305-974-3","Baseoil - unspecified|Hydrocarbons, C37-68, dewaxed deasphalted hydrotreated vacuum distn. residues","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:95371-08-7","95371-08-7","305-975-9","Hydrocarbons, C37-65, hydrotreated deasphalted vacuum distn. residues|Baseoil - unspecified","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:95465-89-7","95465-89-7","306-004-1","Hydrocarbons, C4, 1,3-butadiene- and isobutene-free|Petroleum gas","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:95860-12-1","95860-12-1","","Methanesulfonic acid, lead salt","0","0","1","0","0","1","0","0",""
"sommatie_stoffen:96471-22-6","96471-22-6","","Lead, di-mu-hydroxy(2-methyl-4,6-dinitrophenolato-kappaO)(nitrato-kappaO)di-","0","0","1","0","0","1","0","0",""
"sommatie_stoffen:96690-46-9","96690-46-9","306-241-0","Slimes and Sludges, lead acetate manuf.","0","0","1","0","0","1","0","0",""
"sommatie_stoffen:96690-55-0","96690-55-0","306-251-5","Distillate Phenols|[A residue from the distillation of crude phenol from coal. It consists predominantly of phenols having carbon numbers in the range of C8 through C10 with a softening point of 60°C to 80|Tar acids, distn. residues","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:97280-68-7","97280-68-7","306-462-2","Tetrasodium [bis[[[4-[[2-(sulphooxy)ethyl]sulphonyl]phenyl]amino]sulphonyl]-29H,31H-phthalocyaninedisulphonato(6)-N29,N30,N31,N32]nickelate(4-)","0","0","1","0","0","1","0","0",""
"sommatie_stoffen:97404-21-2","97404-21-2","306-784-3","[[N,N',N''-[29H,31H-phthalocyaninetriyltris(sulphonylimino-3,1-phenylene)]tris[3-oxobutyramidato]](2-)-N29,N30,N31,N32]nickel","0","0","1","0","0","1","0","0",""
"sommatie_stoffen:97404-22-3","97404-22-3","306-785-9","[[N,N',N'',N'''-[29H,31H-phthalocyaninetetrayltetrakis(sulphonylimino-3,1-phenylene)]tetrakis[3-oxobutyramidato]](2-)-N29,N30,N31,N32]nickel","0","0","1","0","0","1","0","0",""
"sommatie_stoffen:97488-73-8","97488-73-8","307-010-7","[A complex combination of hydrocarbons obtained by the solvent treatment of a distillate from hydrocracked petroleum distillates. It consists predominantly of hydrocarbons h|Distillates (petroleum), hydrocracked solvent-refined light|Baseoil - unspecified","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:97488-74-9","97488-74-9","307-011-2","Distillates (petroleum), solvent-refined hydrogenated heavy|Baseoil - unspecified|[A complex combination of hydrocarbons, obtained by the treatment of a hydrogenated petroleum distillate with a solvent. It consists predominantly of hydrocarbons having car","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:97488-85-2","97488-85-2","307-023-8","Ferrite substances, magnetoplumbite-type, barium-cobalt-titanium","0","0","1","0","0","1","0","0",""
"sommatie_stoffen:97488-95-4","97488-95-4","307-034-8","Lubricating oils (petroleum), C18-27, hydrocracked solvent-dewaxed|Baseoil - unspecified","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:97488-96-5","97488-96-5","307-035-3","Naphtha (petroleum), solvent-refined hydrodesulfurized heavy|Gasoil - unspecified","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:97599-06-9","97599-06-9","","Nickel Sulfide (Ni5S3)","0","0","1","0","0","1","0","0",""
"sommatie_stoffen:97599-07-0","97599-07-0","","Nickel Sulfide (Ni5S4)","0","0","1","0","0","1","0","0",""
"sommatie_stoffen:97599-08-1","97599-08-1","","Nickel Sulfide (Ni5S6)","0","0","1","0","0","1","0","0",""
"sommatie_stoffen:97660-42-9","97660-42-9","307-554-5","Copper, bis(8-quinolinolato-N1,O8)-, reaction products with C8-10-branched fatty acids, tert-decanoic acid, nickel(2+) diacetate, nickel(2+) carbonate (1:1) and nickel hydroxide (Ni(OH)2)","0","0","1","0","0","1","0","0",""
"sommatie_stoffen:97675-41-7","97675-41-7","307-613-5","Magnetoplumbite, barium titanium zinc brown","0","0","1","0","0","1","0","0",""
"sommatie_stoffen:97675-85-9","97675-85-9","307-659-6","[A complex combination of hydrocarbons obtained as first runnings from the vacuum distillation of effluents from the treatment of a middle distillate with|Gasoil - unspecified|Hydrocarbons, C16-20, hydrotreated middle distillate, distn. lights","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:97675-86-0","97675-86-0","307-660-1","Hydrocarbons, C12-20, hydrotreated paraffinic, distn. lights|[A complex combination of hydrocarbons obtained as first runnings from the vacuum distillation of effluents from the treatment of heavy paraffins with hydrogen in|Gasoil - unspecified","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:97675-87-1","97675-87-1","307-661-7","[A complex combination of hydrocarbons obtained as first runnings from the vacuum distillation of effluents from the treatment of a|Baseoil - unspecified|Hydrocarbons, C17-30, hydrotreated solvent-deasphalted atm. distn. residue, distn. lights","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:97722-04-8","97722-04-8","307-753-7","hydrocarbons C26-55, arom-rich","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:97722-06-0","97722-06-0","307-755-8","Baseoil - unspecified|Hydrocarbons, C17-40, hydrotreated solvent-deasphalted distn. residue, vacuum distn. lights|[A complex combination of hydrocarbons obtained as first runnings from the vacuum distillation of effluents from the catalytic hyd","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:97722-08-2","97722-08-2","307-757-9","[A complex combination of hydrocarbons obtained by extraction of the aromatics from a light naphthenic distillate having a visciosity of 2.2 cSt at 40 °C (104 °F). It con|Hydrocarbons, C11-17, solvent-extd. light naphthenic|Gasoil - unspecified","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:97722-09-3","97722-09-3","307-758-4","Baseoil - unspecified|Hydrocarbons, C13-27, solvent-extd. light naphthenic|[A complex combination of hydrocarbons obtained by extraction of the aromatics from a light naphthenic distillate having a viscosity of 9.5cSt at 40 °C (104 °F). It cons","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:97722-10-6","97722-10-6","307-760-5","Hydrocarbons, C14-29, solvent-extd. light naphthenic|Baseoil - unspecified|[A complex combination of hydrocarbons obtained by extraction of the aromatics from a light naphthenic distillate having a viscosity of 16cSt at 40 °C (104 °F). It consi","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:97722-19-5","97722-19-5","307-769-4","Petroleum gas|Raffinates (petroleum), steam-cracked C4 fraction cuprous ammonium acetate extn., C3-5 and C3-5 unsatd., butadiene-free","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:97808-88-3","97808-88-3","308-011-5","Lead, bullion","0","0","1","0","0","1","0","0",""
"sommatie_stoffen:97862-76-5","97862-76-5","308-126-0","Foots oil (petroleum), carbon-treated|[A complex combination of hydrocarbons obtained by the treatment of Foots oil with activated carbon for the removal of trace constituents and impurities. It consists predominantly of saturated straight chain hydrocarb","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:97862-77-6","97862-77-6","308-127-6","[A complex combination of hydrocarbons obtained by the treatment of Foots oil with silicic acid for removal of trace constituents and impurities. It consists predominantly of straight chain hydrocarbons having c|Foots oil (petroleum), silicic acid-treated","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:97862-78-7","97862-78-7","308-128-1","[A complex combination of hydrocarbons obtained from the redistillation of the effluents from the treatment of paraffins with hydrogen in the presence of a catalyst. It consists predominantly of hydrocarbons hav|Gasoil - unspecified|Gas oils, hydrotreated","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:97862-81-2","97862-81-2","308-131-8","Hydrocarbons, C27-42, dearomatized|Baseoil - unspecified","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:97862-82-3","97862-82-3","308-132-3","Hydrocarbons, C17-30, hydrotreated distillates, distn. lights|Baseoil - unspecified","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:97862-83-4","97862-83-4","308-133-9","Baseoil - unspecified|Hydrocarbons, C27-45, naphthenic vacuum distn.","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:97862-97-0","97862-97-0","308-149-6","[A complex combination of hydrocarbons obtained by the treatment of petroleum petrolatum with activated carbon for the removal of trace polar constituents and impurities. It consists predominantly of saturated hydroc|Petrolatum (petroleum), carbon-treated","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:97862-98-1","97862-98-1","308-150-1","Petrolatum (petroleum), silicic acid-treated|[A complex combination of hydrocarbons obtained by the treatment of petroleum petrolatum with silicic acid for the removal of trace polar constituents and impurities. It consists predominantly of saturated hydr","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:97863-04-2","97863-04-2","308-155-9","Slack wax (petroleum), low-melting, carbon-treated|[A complex combination of hydrocarbons obtained by the treatment of low-melting slack wax with activated carbon for the removal of trace polar constituents and impurities. It consists predominantly of sat","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:97863-05-3","97863-05-3","308-156-4","[A complex combination of hydrocarbons obtained by the treatment of low-melting petroleum slack wax with bentonite for removal of trace polar constituents and impurities. It consists predominantly of satura|Slack wax (petroleum), low-melting, clay-treated","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:97863-06-4","97863-06-4","308-158-5","Slack wax (petroleum), low-melting, silicic acid-treated|[A complex combination of hydrocarbons obtained by the treatment of low-melting petroleum slack wax with silicic acid for the removal of trace polar constituents and impurities. It consists predomin","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:97925-95-6","97925-95-6","308-208-6","ethanol, 2,2'-iminobis-, N-(C13-15-branched and linear alkyl) derivs.","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:97926-43-7","97926-43-7","308-261-5","Extracts (petroleum) heavy naphtha solvent, clay-treated|Low boiling point naphtha - unspecified|[A complex combination of hydrocarbons obtained by the treatment of heavy naphthic solvent petroleum extract with bleaching earth. It consists predominantly","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:97926-59-5","97926-59-5","308-278-8","Gas oils (petroleum), light vacuum, thermal-cracked hydrodesulfurized|Cracked gasoil|[A complex combination of hydrocarbons obtained by catalytic dehydrosulfurization of thermal-cracked light vacuum petroleum. It consists predominantly of hydrocarbons hav","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:97926-68-6","97926-68-6","308-287-7","Hydrocarbons, C27-45, dearomatized|Baseoil - unspecified","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:97926-70-0","97926-70-0","308-289-8","Baseoil - unspecified|Hydrocarbons, C20-58, hydrotreated","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:97926-71-1","97926-71-1","308-290-3","Hydrocarbons, C27-42, naphthenic|Baseoil - unspecified","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:97926-76-6","97926-76-6","308-296-6","Paraffin waxes (coal), brown-coal high-temp. tar, carbon-treated|Coal Tar Extract|[A complet combination of hydrocarbons obtained by the treatment of lignite carbonization tar with activated carbon for removal of trace constituents and impurities. It cons","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:97926-77-7","97926-77-7","308-297-1","[A complex combination of hydrocarbons obtained by the treatment of lignite carbonization tar with bentonite for removal of trace constituents and impurities. It consists predo|Coal Tar Extract|Paraffin waxes (coal), brown-coal high-temp tar, clay-treated","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:97926-78-8","97926-78-8","308-298-7","[A complex combination of hydrocarbons obtained by the treatment of lignite carbonization tar with silicic acid for removal of trace constituents and impurities. It con|Coal Tar Extract|Paraffin waxes (coal), brown-coal high-temp tar, silicic acid-treated","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:97953-08-7","97953-08-7","308-406-2","Nitric acid, lead(2+) salt, reaction products with sodium tin oxide","0","0","1","0","0","1","0","0",""
"sommatie_stoffen:98072-52-7","98072-52-7","308-506-6","Matte, precious metal","0","0","1","0","0","1","0","0",""
"sommatie_stoffen:98072-61-8","98072-61-8","308-516-0","Slimes and Sludges, precious metal refining","0","0","1","0","0","1","0","0",""
"sommatie_stoffen:98106-56-0","98106-56-0","308-577-3","Gallium zinc triarsenide","0","0","1","0","0","0","0","0",""
"sommatie_stoffen:98219-46-6","98219-46-6","308-713-1","Naphtha (petroleum), light steam-cracked, debenzenized, thermally treated|[A complex combination of hydrocarbons obtained by the treatment and distillation of debenzenized light steam-cracked petroleum naphtha. It|Low boiling point naphtha - unspecified","1","0","0","0","0","0","0","0",""
"sommatie_stoffen:98219-47-7","98219-47-7","308-714-7","[A complex combination of hydrocarbons obtained by the treatment and distillation of light steam-cracked petroleum naphtha. It consists predominantly of h|Low boiling point naphtha - unspecified|Naphtha (petroleum), light steam-cracked, thermally treated","1","0","0","0","0","0","0","0",""
